,date,discount_ratio,discount_value,discount_volume,full_discount_value,full_preminum_value,full_value,preminum_ratio,preminum_value,preminum_volume,ratio,row_volume,value
538,2016-08-19,-995.305816997,0.344279080418,0.0,0.0,0.0,0.0,14.3252577186,0.56140001163,0.0,-572.077197742,0.0,0.466408377647
539,2016-08-26,-968.618899157,-0.0153998057352,0.0,0.0,0.0,0.0,38.9572562954,-0.484127048795,0.0,-568.102189109,0.0,-0.132811222633
540,2016-09-02,-986.920062263,0.0864837940678,0.0,0.0,0.0,0.0,39.7981942025,0.798419922058,0.0,-561.985927905,0.0,0.415020909532
541,2016-09-09,-1033.3003742,-1.3612734313,0.0,0.0,0.0,0.0,-27.9357935658,-1.45537533913,0.0,-617.930476936,0.0,-1.30893018219
542,2016-09-16,-1092.01338809,-1.45847724979,0.0,0.0,0.0,0.0,-138.332440434,-0.974964292715,0.0,-681.771596483,0.0,-1.34137121907
543,2016-09-23,-1070.61516359,1.09724918776,0.0,0.0,0.0,0.0,-34.7289731126,1.59867012642,0.0,-642.296388408,0.0,1.27883978146
544,2016-09-30,-1039.20361371,0.447612100421,0.0,0.0,0.0,0.0,-62.4130566116,0.136902356041,0.0,-656.997917663,0.0,0.393600846127
545,2016-10-07,-1140.78802317,-1.21908847134,0.0,0.0,0.0,0.0,-137.694421237,-0.654637638929,0.0,-735.986679233,0.0,-0.911457174883
546,2016-10-14,-1202.16512741,-1.36751470029,0.0,0.0,0.0,0.0,-265.385161222,-1.61802932026,0.0,-810.198072088,0.0,-1.37139185662
547,2016-10-21,-1207.63533705,0.508061589877,0.0,0.0,0.0,0.0,-189.128441088,0.889436330479,0.0,-813.436651151,0.0,0.470746440935
548,2016-10-28,-1180.08757528,-0.387727127546,0.0,0.0,0.0,0.0,-160.467634969,-0.458422775147,0.0,-817.875963065,0.0,-0.529139033258
549,2016-11-04,-1286.45925899,-2.33151027083,0.0,0.0,0.0,0.0,-320.184703853,-2.52669839877,0.0,-949.23094873,0.0,-2.46612017797
550,2016-11-11,-1336.75925964,-0.753279442607,0.0,0.0,0.0,0.0,-317.117544858,0.254413668006,0.0,-997.942646566,0.0,-0.710957028992
551,2016-11-18,-1220.21542376,0.84215170452,0.0,0.0,0.0,0.0,-223.795889704,1.14550975677,0.0,-874.487411809,0.0,1.02123795298
552,2016-11-25,-1120.24835071,1.52285975929,0.0,0.0,0.0,0.0,-98.5089419705,1.70617988164,0.0,-758.596866951,0.0,1.59781588795
553,2016-12-02,-1188.27558489,-0.579686691129,0.0,0.0,0.0,0.0,-260.535416817,-1.37718114146,0.0,-841.370124727,0.0,-0.795164349584
554,2016-12-09,-1158.01856997,1.81049354882,0.0,0.0,0.0,0.0,-251.116296207,0.714480917964,0.0,-815.199183971,0.0,1.35678536875
555,2016-12-16,-1131.4028366,-0.357608683808,0.0,0.0,0.0,0.0,-243.121053736,0.0482038100928,0.0,-795.778512524,0.0,-0.182499099944
556,2016-12-23,-1142.68569347,-0.0927646473883,0.0,0.0,0.0,0.0,-248.2902516,0.67672643852,0.0,-796.275225036,0.0,0.202237786708
557,2016-12-30,-1112.24946397,0.413458741166,0.0,0.0,0.0,0.0,-109.283959657,0.717742044983,0.0,-730.214560903,0.0,0.623525946788
558,2017-01-06,-1095.41621951,1.25725562362,0.0,0.0,0.0,0.0,-116.62623427,1.28437144973,0.0,-730.989161883,0.0,1.1043534971
559,2017-01-13,-1093.05315817,0.206914360112,0.0,0.0,0.0,0.0,-58.8115819984,0.940525782991,0.0,-708.963230268,0.0,0.376220178257
560,2017-01-20,-1078.82210951,-0.256012340008,0.0,0.0,0.0,0.0,-56.7299914471,-0.353351434323,0.0,-708.242913473,0.0,-0.312606669477
561,2017-01-27,-1015.82490218,1.20823880742,0.0,0.0,0.0,0.0,-7.03761807405,1.30303431404,0.0,-641.39225039,0.0,1.3599123087
562,2017-02-03,-986.769503212,0.582879389881,0.0,0.0,0.0,0.0,29.1562281697,1.07097981573,0.0,-590.75499299,0.0,0.828706463706
563,2017-02-10,-983.936940779,0.352597898704,0.0,0.0,0.0,0.0,6.70356161102,0.913837672731,0.0,-565.820521355,0.0,0.548673655368
564,2017-02-17,-1019.55106672,-0.6021256298,0.0,0.0,0.0,0.0,-68.2799743237,-0.747650876763,0.0,-618.093282461,0.0,-0.637056584168
565,2017-02-24,-994.020656818,0.602914216976,0.0,0.0,0.0,0.0,-58.1683564936,0.598567387128,0.0,-600.582623779,0.0,0.63693751736
566,2017-03-03,-1010.7256026,-0.0257180567844,0.0,0.0,0.0,0.0,-53.4289291906,0.40275296084,0.0,-601.164471527,0.0,0.225752317494
567,2017-03-10,-1040.5536,-1.82674821645,0.0,0.0,0.0,0.0,-71.5961296844,-1.73977022578,0.0,-706.98029029,0.0,-1.93245767887
568,2017-03-17,-1073.70857645,0.190440804586,0.0,0.0,0.0,0.0,-47.0296269688,1.43296722681,0.0,-658.328600655,0.0,0.702174525692
569,2017-03-24,-1039.10967543,0.11221689275,0.0,0.0,0.0,0.0,-7.43220772841,-0.270195191737,0.0,-643.656411407,0.0,-0.22042470553
570,2017-03-31,-1014.89218693,0.71829982352,0.0,0.0,0.0,0.0,68.1909806568,0.693279365186,0.0,-635.091493576,0.0,0.663269968617
571,2017-04-07,-975.462361974,0.419271742837,0.0,0.0,0.0,0.0,-10.3614204618,1.07802022272,0.0,-595.944284752,0.0,0.555954032138
572,2017-04-21,-900.856912112,0.285423915787,0.0,0.0,0.0,0.0,173.158140066,0.699324842467,0.0,-533.442049713,0.0,0.36327661238
573,2017-04-28,-883.798761182,0.900425415152,0.0,0.0,0.0,0.0,208.827049712,1.16010592918,0.0,-505.000237722,0.0,1.13797171886
574,2017-05-05,-913.295877527,-0.250990890296,0.0,0.0,0.0,0.0,205.810134496,0.512510827708,0.0,-513.976157312,0.0,0.0799413852447
575,2017-05-12,-918.251061317,-0.326198891532,0.0,0.0,0.0,0.0,122.885914068,-0.106911965016,0.0,-518.499078171,0.0,-0.120113846073
576,2017-05-19,-929.15727761,-0.109368749272,0.0,0.0,0.0,0.0,109.037164029,0.312282758322,0.0,-526.443072479,0.0,-0.0485209124787
577,2017-05-26,-887.692975792,0.682069478481,0.0,0.0,0.0,0.0,199.243319264,1.11140430922,0.0,-492.802203914,0.0,0.714317003285
578,2017-06-02,-876.759829325,0.163115182244,0.0,0.0,0.0,0.0,219.655287868,0.643519125724,0.0,-487.514157123,0.0,0.383383039278
579,2017-06-09,-892.081196906,-0.327802519383,0.0,0.0,0.0,0.0,136.856317822,-0.426960412751,0.0,-496.486711684,0.0,-0.287975223902
580,2017-06-16,-894.183350358,-0.376233808852,0.0,0.0,0.0,0.0,106.398996258,0.0649511366075,0.0,-495.366678308,0.0,-0.172427269047
581,2017-06-23,-915.892925127,-0.477174415145,0.0,0.0,0.0,0.0,125.984020361,0.151888218526,0.0,-495.815208737,0.0,-0.212225264604
582,2017-06-30,-911.837117662,0.03080165228,0.0,0.0,0.0,0.0,152.622551621,0.0564890302622,0.0,-490.482940801,0.0,0.0766898857862
