Index,Currency,Date,Price,"Total Return"
CEFX,USD,2009-11-03,729.30984776840900,1105.19475235868000
CEFX,USD,2009-11-04,732.10285259976900,1109.74800085963000
CEFX,USD,2009-11-05,737.41859771977900,1118.09982038977000
CEFX,USD,2009-11-06,740.74678404432300,1123.27390499783000
CEFX,USD,2009-11-09,748.09864685563300,1135.39119047275000
CEFX,USD,2009-11-10,747.16991502692700,1135.33773549801000
CEFX,USD,2009-11-11,750.01567043340200,1139.66031919861000
CEFX,USD,2009-11-12,745.09378098207100,1132.30229262621000
CEFX,USD,2009-11-13,747.86317719640400,1136.41231033420000
CEFX,USD,2009-11-16,751.96782271702000,1142.86788643968000
CEFX,USD,2009-11-17,751.16496089243900,1141.51452980589000
CEFX,USD,2009-11-18,752.66754222345100,1144.28595809054000
CEFX,USD,2009-11-19,748.04878673531900,1140.04777924694000
CEFX,USD,2009-11-20,748.73916389129000,1141.08669622438000
CEFX,USD,2009-11-23,753.43274592656500,1148.35138190849000
CEFX,USD,2009-11-24,757.45468973352900,1154.30679925973000
CEFX,USD,2009-11-25,762.12086561460900,1161.40720002504000
CEFX,USD,2009-11-27,759.62016146068000,1157.65062440619000
CEFX,USD,2009-11-30,759.49100644585500,1157.51789155219000
CEFX,USD,2009-12-01,765.12137936312300,1166.57220194736000
CEFX,USD,2009-12-02,765.87800188663200,1168.29254312952000
CEFX,USD,2009-12-03,761.34304977768200,1161.43358379393000
CEFX,USD,2009-12-04,761.58919554582600,1161.93925850795000
CEFX,USD,2009-12-07,762.26943738097700,1162.72725880082000
CEFX,USD,2009-12-08,761.86504354950200,1162.50267588436000
CEFX,USD,2009-12-09,761.34563996821300,1162.49434506046000
CEFX,USD,2009-12-10,764.31619892652400,1167.03506401304000
CEFX,USD,2009-12-11,766.85095380823600,1170.92329256685000
CEFX,USD,2009-12-14,773.14883441988100,1181.38828752850000
CEFX,USD,2009-12-15,772.59619242560200,1180.54740437861000
CEFX,USD,2009-12-16,773.46759080741900,1184.23113882006000
CEFX,USD,2009-12-17,770.23179473681600,1179.32182549332000
CEFX,USD,2009-12-18,769.56216118018100,1181.18455152523000
CEFX,USD,2009-12-21,771.89937308876100,1184.49304379932000
CEFX,USD,2009-12-22,771.26817688764300,1188.42234625843000
CEFX,USD,2009-12-23,772.84750037868200,1192.92679839400000
CEFX,USD,2009-12-24,776.98515302170700,1199.22395463383000
CEFX,USD,2009-12-28,776.39716844071900,1198.28186526496000
CEFX,USD,2009-12-29,771.44723577121500,1193.06754551536000
CEFX,USD,2009-12-30,769.99313795389800,1191.07242266846000
CEFX,USD,2009-12-31,769.80914698033600,1190.52075059508000
CEFX,USD,2010-01-04,772.05268727452200,1194.10113733386000
CEFX,USD,2010-01-05,776.05134166140100,1200.29507099775000
CEFX,USD,2010-01-06,777.51561388096400,1202.69123235819000
CEFX,USD,2010-01-07,778.23284814414600,1203.71995782821000
CEFX,USD,2010-01-08,782.81292803945100,1210.81618842261000
CEFX,USD,2010-01-11,786.06260956191800,1215.84807327382000
CEFX,USD,2010-01-12,782.75513099750900,1211.98413671497000
CEFX,USD,2010-01-13,784.92774576899000,1215.97423817363000
CEFX,USD,2010-01-14,786.50282238457300,1218.40431668199000
CEFX,USD,2010-01-15,780.88111036373100,1209.79601002882000
CEFX,USD,2010-01-19,784.77277719093600,1215.91669089845000
CEFX,USD,2010-01-20,782.08265770376500,1212.81099787851000
CEFX,USD,2010-01-21,777.76261641734000,1206.26442120300000
CEFX,USD,2010-01-22,769.57377525246700,1193.60067233265000
CEFX,USD,2010-01-25,770.22282875565000,1194.56152743746000
CEFX,USD,2010-01-26,768.48520409400000,1191.80187306537000
CEFX,USD,2010-01-27,765.48315090400600,1187.22458070875000
CEFX,USD,2010-01-28,761.01046691795600,1180.53512191887000
CEFX,USD,2010-01-29,757.98515575521500,1175.50598946318000
CEFX,USD,2010-02-01,766.63451243600400,1189.31849351502000
CEFX,USD,2010-02-02,776.45637076165000,1204.55563398629000
CEFX,USD,2010-02-03,775.99383231029300,1204.36179558448000
CEFX,USD,2010-02-04,758.50846090827100,1177.22406281848000
CEFX,USD,2010-02-05,745.84676463054100,1157.57279418037000
CEFX,USD,2010-02-08,745.22072591584600,1157.07672502740000
CEFX,USD,2010-02-09,756.08476404209900,1174.70673523393000
CEFX,USD,2010-02-10,755.88727443495400,1177.01524929397000
CEFX,USD,2010-02-11,758.89765828341800,1181.88019742192000
CEFX,USD,2010-02-12,759.08618860455800,1182.17380783268000
CEFX,USD,2010-02-16,768.05645108898400,1196.26312730210000
CEFX,USD,2010-02-17,769.05474526543200,1200.16850796333000
CEFX,USD,2010-02-18,770.77212877971300,1203.17083790485000
CEFX,USD,2010-02-19,772.90348787148200,1206.49787712769000
CEFX,USD,2010-02-22,771.71459337615500,1204.64201969238000
CEFX,USD,2010-02-23,772.67286732207200,1206.13787978306000
CEFX,USD,2010-02-24,779.00210931743500,1216.10352194726000
CEFX,USD,2010-02-25,780.78351050094900,1218.88447494772000
CEFX,USD,2010-02-26,782.05641414350000,1220.87161026391000
CEFX,USD,2010-03-01,786.26530190201200,1227.78823209595000
CEFX,USD,2010-03-02,790.83780187304800,1234.92839412792000
CEFX,USD,2010-03-03,788.31785167476800,1231.52054209105000
CEFX,USD,2010-03-04,788.83949335676800,1232.33545760467000
CEFX,USD,2010-03-05,795.71930505136800,1243.08319014633000
CEFX,USD,2010-03-08,795.29183270272900,1242.41538720694000
CEFX,USD,2010-03-09,797.72795485424800,1246.88120201302000
CEFX,USD,2010-03-10,798.95147046232200,1248.79360661511000
CEFX,USD,2010-03-11,795.44050660380000,1249.24897372753000
CEFX,USD,2010-03-12,797.40074985041400,1252.32755954729000
CEFX,USD,2010-03-15,797.53942817663000,1252.70766624106000
CEFX,USD,2010-03-16,800.85930136384300,1258.40352863786000
CEFX,USD,2010-03-17,802.76734464685800,1262.15937727578000
CEFX,USD,2010-03-18,802.55025061650000,1262.59265600202000
CEFX,USD,2010-03-19,796.04674906281900,1252.54365922631000
CEFX,USD,2010-03-22,794.43474739309700,1252.18629111072000
CEFX,USD,2010-03-23,797.63326418046800,1257.31772034817000
CEFX,USD,2010-03-24,796.92037839110600,1256.19399096550000
CEFX,USD,2010-03-25,798.10541687495400,1258.06197961636000
CEFX,USD,2010-03-26,798.80142860064600,1259.15911023463000
CEFX,USD,2010-03-29,798.15036661501400,1258.70371394663000
CEFX,USD,2010-03-30,798.45878740929200,1259.19010149395000
CEFX,USD,2010-03-31,798.01193778045400,1258.48540810419000
CEFX,USD,2010-04-01,803.05802432324300,1266.79209456763000
CEFX,USD,2010-04-05,803.13374063047900,1266.95604558316000
CEFX,USD,2010-04-06,803.53739344805600,1267.59281422040000
CEFX,USD,2010-04-07,800.95087272054100,1264.06673351561000
CEFX,USD,2010-04-08,803.22018032554100,1267.84396484663000
CEFX,USD,2010-04-09,805.09304644402700,1270.80019286909000
CEFX,USD,2010-04-12,807.18038344114000,1274.47701561256000
CEFX,USD,2010-04-13,806.89838459316400,1275.76234862279000
CEFX,USD,2010-04-14,811.33035945203500,1282.93553273401000
CEFX,USD,2010-04-15,809.05338826035800,1279.33501758653000
CEFX,USD,2010-04-16,802.85791705026200,1269.53828057939000
CEFX,USD,2010-04-19,802.14768248524700,1268.41520518917000
CEFX,USD,2010-04-20,806.88872972033200,1276.02616072267000
CEFX,USD,2010-04-21,804.41274279033400,1273.28401555759000
CEFX,USD,2010-04-22,806.39315395005700,1276.48619512462000
CEFX,USD,2010-04-23,810.21101598695300,1282.52970896290000
CEFX,USD,2010-04-26,811.53304681767300,1284.62242775233000
CEFX,USD,2010-04-27,802.84594366626000,1270.87111154375000
CEFX,USD,2010-04-28,805.41001935252700,1275.00317647439000
CEFX,USD,2010-04-29,809.66522053772100,1281.73936661021000
CEFX,USD,2010-04-30,804.72956946031000,1273.92599124803000
CEFX,USD,2010-05-03,809.30515276325400,1281.42614839364000
CEFX,USD,2010-05-04,800.18994521261200,1266.99343996030000
CEFX,USD,2010-05-05,783.71315983388000,1241.43817242942000
CEFX,USD,2010-05-06,738.79475135812200,1170.28531984953000
CEFX,USD,2010-05-07,741.93552748526500,1175.26045562001000
CEFX,USD,2010-05-10,769.34980214488500,1218.68594440360000
CEFX,USD,2010-05-11,774.53360521086800,1227.47684352964000
CEFX,USD,2010-05-12,780.63138837941700,1240.11970628938000
CEFX,USD,2010-05-13,779.80788908885900,1238.94116709761000
CEFX,USD,2010-05-14,768.90160783405600,1221.61351369017000
CEFX,USD,2010-05-17,761.26211662925300,1209.47606255413000
CEFX,USD,2010-05-18,755.26198528209100,1200.05444803906000
CEFX,USD,2010-05-19,740.29662828574900,1181.29496653755000
CEFX,USD,2010-05-20,713.25531737617100,1138.39824295935000
CEFX,USD,2010-05-21,720.83473977480900,1150.49545545963000
CEFX,USD,2010-05-24,723.00511591855000,1153.95950588927000
CEFX,USD,2010-05-25,719.85893655609300,1148.93801502758000
CEFX,USD,2010-05-26,724.01844728707900,1155.65089104343000
CEFX,USD,2010-05-27,743.02361674029300,1185.98622448049000
CEFX,USD,2010-05-28,741.24786466011700,1183.15183610072000
CEFX,USD,2010-06-01,737.62134793823300,1177.57777951574000
CEFX,USD,2010-06-02,743.23920469239200,1187.13096788398000
CEFX,USD,2010-06-03,746.88660745028300,1192.95674340672000
CEFX,USD,2010-06-04,732.84895456950400,1170.53525064104000
CEFX,USD,2010-06-07,730.46570545877100,1166.72863117631000
CEFX,USD,2010-06-08,732.96299745359000,1171.10435004709000
CEFX,USD,2010-06-09,733.73674388020100,1172.53937193593000
CEFX,USD,2010-06-10,745.51655339076400,1191.36395794753000
CEFX,USD,2010-06-11,743.75178957112700,1194.42271239462000
CEFX,USD,2010-06-14,747.31544006374500,1200.32313118034000
CEFX,USD,2010-06-15,754.48276738562600,1211.83514914756000
CEFX,USD,2010-06-16,755.18010508985400,1213.54803349314000
CEFX,USD,2010-06-17,755.22513189520500,1214.29989683651000
CEFX,USD,2010-06-18,754.79852758494100,1213.78114504463000
CEFX,USD,2010-06-21,753.62497316150400,1213.75182479622000
CEFX,USD,2010-06-22,746.57482123424400,1202.69498859202000
CEFX,USD,2010-06-23,747.67720604217400,1204.47087581228000
CEFX,USD,2010-06-24,742.12328539982300,1195.52378526810000
CEFX,USD,2010-06-25,748.34795448894400,1205.55141827446000
CEFX,USD,2010-06-28,749.89527714187400,1208.56082643774000
CEFX,USD,2010-06-29,738.80957107367500,1190.69466499385000
CEFX,USD,2010-06-30,736.48958843000700,1186.95568939736000
CEFX,USD,2010-07-01,731.62913913432600,1179.12239747421000
CEFX,USD,2010-07-02,731.16789462363100,1178.37903761580000
CEFX,USD,2010-07-06,731.65592496630200,1179.16556657824000
CEFX,USD,2010-07-07,742.22959164493700,1196.72815335322000
CEFX,USD,2010-07-08,746.47451191414600,1203.79503264056000
CEFX,USD,2010-07-09,751.73963793626300,1212.28578811914000
CEFX,USD,2010-07-12,750.70444723655400,1210.98404204245000
CEFX,USD,2010-07-13,755.00923088407700,1219.56679788682000
CEFX,USD,2010-07-14,752.66312734859200,1215.94370355439000
CEFX,USD,2010-07-15,754.97544634457500,1219.67930534171000
CEFX,USD,2010-07-16,751.97553580292900,1214.83288441075000
CEFX,USD,2010-07-19,753.60843070120000,1217.47086174480000
CEFX,USD,2010-07-20,758.46660100359800,1225.48304921183000
CEFX,USD,2010-07-21,757.36006732895300,1225.32312972582000
CEFX,USD,2010-07-22,765.58662335034600,1238.70121897553000
CEFX,USD,2010-07-23,769.21644531586300,1244.57418586943000
CEFX,USD,2010-07-26,773.58404218070800,1251.64085526447000
CEFX,USD,2010-07-27,772.34385683524300,1249.63426443290000
CEFX,USD,2010-07-28,769.45338496686200,1245.01858169364000
CEFX,USD,2010-07-29,771.40033292515500,1248.16885230525000
CEFX,USD,2010-07-30,775.17337535871500,1254.27384583842000
CEFX,USD,2010-08-02,781.45424735313200,1264.58807998474000
CEFX,USD,2010-08-03,783.67748101312800,1268.22156235901000
CEFX,USD,2010-08-04,785.74240211323100,1272.08701695398000
CEFX,USD,2010-08-05,785.40682707702400,1271.54373375376000
CEFX,USD,2010-08-06,787.89568333379300,1275.57309722299000
CEFX,USD,2010-08-09,791.33887662894700,1281.14749600285000
CEFX,USD,2010-08-10,790.15886481241200,1279.79484262506000
CEFX,USD,2010-08-11,777.60542409767900,1260.15427839989000
CEFX,USD,2010-08-12,777.89451243085100,1262.64226035864000
CEFX,USD,2010-08-13,779.48537154350400,1265.40757775668000
CEFX,USD,2010-08-16,783.90417038019700,1272.58100491345000
CEFX,USD,2010-08-17,786.88444852168500,1277.64649245556000
CEFX,USD,2010-08-18,787.94266740406300,1279.77988253630000
CEFX,USD,2010-08-19,783.08381922939800,1271.88812035172000
CEFX,USD,2010-08-20,781.28686179986300,1273.32929523656000
CEFX,USD,2010-08-23,781.23726654579900,1273.24846565528000
CEFX,USD,2010-08-24,777.35890622604800,1266.92757373442000
CEFX,USD,2010-08-25,777.78018975122300,1267.61417513582000
CEFX,USD,2010-08-26,772.07900282585800,1258.32246848538000
CEFX,USD,2010-08-27,776.56007808877600,1265.69279686725000
CEFX,USD,2010-08-30,772.87420791346900,1259.68530374121000
CEFX,USD,2010-08-31,775.24388810676800,1263.54757690741000
CEFX,USD,2010-09-01,782.27183232301300,1275.68230712066000
CEFX,USD,2010-09-02,784.76396965953000,1279.78234730241000
CEFX,USD,2010-09-03,787.96305750042600,1284.99937599452000
CEFX,USD,2010-09-07,786.34173523546300,1282.35534582213000
CEFX,USD,2010-09-08,790.43943963896700,1289.03782611278000
CEFX,USD,2010-09-09,792.84494522051000,1293.18585312050000
CEFX,USD,2010-09-10,796.02611031348300,1298.37455706504000
CEFX,USD,2010-09-13,793.55864508188300,1301.90166526316000
CEFX,USD,2010-09-14,793.37674583332500,1301.77241917851000
CEFX,USD,2010-09-15,791.18229018271600,1298.74181956552000
CEFX,USD,2010-09-16,790.86308340180400,1298.80145026010000
CEFX,USD,2010-09-17,789.99052518753300,1297.36848430440000
CEFX,USD,2010-09-20,794.87900765232700,1305.80664493292000
CEFX,USD,2010-09-21,793.28004252786300,1305.18282060896000
CEFX,USD,2010-09-22,793.08738755197100,1305.04672617717000
CEFX,USD,2010-09-23,793.06144965409500,1305.00404466535000
CEFX,USD,2010-09-24,796.71059073119800,1311.00880491092000
CEFX,USD,2010-09-27,796.60631581238500,1310.83721771441000
CEFX,USD,2010-09-28,798.95852043402300,1315.18960983920000
CEFX,USD,2010-09-29,799.65601918466500,1316.33778347557000
CEFX,USD,2010-09-30,800.13358197822100,1317.12391392924000
CEFX,USD,2010-10-01,803.41826642327800,1323.07348435331000
CEFX,USD,2010-10-04,799.20316438202400,1316.16037046266000
CEFX,USD,2010-10-05,803.60532496574200,1323.41002807529000
CEFX,USD,2010-10-06,802.31983271474400,1322.03409683761000
CEFX,USD,2010-10-07,804.39876797874900,1325.45969245680000
CEFX,USD,2010-10-08,806.64643123229600,1329.16331205865000
CEFX,USD,2010-10-11,807.90561603417000,1331.23815200953000
CEFX,USD,2010-10-12,809.54262876790200,1334.26671575966000
CEFX,USD,2010-10-13,809.86084918300400,1336.63437401866000
CEFX,USD,2010-10-14,806.27124340030800,1330.70991121351000
CEFX,USD,2010-10-15,803.73896283455000,1326.53051020621000
CEFX,USD,2010-10-18,803.55985100627900,1326.27065836514000
CEFX,USD,2010-10-19,799.10660316829900,1319.01791122599000
CEFX,USD,2010-10-20,801.99844948319100,1325.59083299522000
CEFX,USD,2010-10-21,803.60810682206300,1328.25137057363000
CEFX,USD,2010-10-22,803.46417907181100,1328.01347821053000
CEFX,USD,2010-10-25,805.14823034136500,1330.79697851113000
CEFX,USD,2010-10-26,804.28707478930200,1329.37360929348000
CEFX,USD,2010-10-27,803.02879125239500,1327.35824952375000
CEFX,USD,2010-10-28,803.39637158889200,1327.96583769160000
CEFX,USD,2010-10-29,804.09208880445600,1329.11581636668000
CEFX,USD,2010-11-01,805.09346726544900,1330.97883501571000
CEFX,USD,2010-11-02,808.32181658076800,1336.34438397439000
CEFX,USD,2010-11-03,809.48960380758600,1338.79496839360000
CEFX,USD,2010-11-04,816.29377353013300,1350.04821753453000
CEFX,USD,2010-11-05,819.72755243681700,1355.72726010805000
CEFX,USD,2010-11-08,819.16673283769600,1355.13253917898000
CEFX,USD,2010-11-09,816.25378622118200,1350.53783337691000
CEFX,USD,2010-11-10,811.03318163437100,1344.83058490376000
CEFX,USD,2010-11-11,805.65386139162400,1335.91075948570000
CEFX,USD,2010-11-12,794.93488937968900,1318.31108952188000
CEFX,USD,2010-11-15,790.19712136640500,1310.45402827707000
CEFX,USD,2010-11-16,777.13413669573900,1288.89030585769000
CEFX,USD,2010-11-17,786.31369479813000,1304.48766866633000
CEFX,USD,2010-11-18,794.80224584617700,1318.59459725075000
CEFX,USD,2010-11-19,794.89548323472200,1323.66830742458000
CEFX,USD,2010-11-22,794.68270782548400,1323.31399157835000
CEFX,USD,2010-11-23,791.96537825990000,1318.78906584578000
CEFX,USD,2010-11-24,796.84179973567400,1326.90933410402000
CEFX,USD,2010-11-26,794.75918001130400,1323.50622138610000
CEFX,USD,2010-11-29,794.29176581502300,1322.72784019555000
CEFX,USD,2010-11-30,792.80301092684600,1320.24862837117000
CEFX,USD,2010-12-01,795.91680433384400,1326.16710992084000
CEFX,USD,2010-12-02,796.04342237156100,1326.40675516891000
CEFX,USD,2010-12-03,795.68697169916600,1325.81281950352000
CEFX,USD,2010-12-06,795.54531212410300,1325.57677934287000
CEFX,USD,2010-12-07,792.11022601104800,1319.85306968471000
CEFX,USD,2010-12-08,784.97040272761100,1307.95634449647000
CEFX,USD,2010-12-09,782.20318643178300,1303.57122232161000
CEFX,USD,2010-12-10,780.22064275283600,1300.26723822682000
CEFX,USD,2010-12-13,769.74790221064500,1288.27393808451000
CEFX,USD,2010-12-14,767.85695969708600,1286.83989829007000
CEFX,USD,2010-12-15,760.92354647545200,1275.28843094089000
CEFX,USD,2010-12-16,768.47719515688200,1287.94815322105000
CEFX,USD,2010-12-17,764.50847949584700,1283.66977789954000
CEFX,USD,2010-12-20,762.23015710042700,1279.84429566913000
CEFX,USD,2010-12-21,760.88037504912900,1280.96247388940000
CEFX,USD,2010-12-22,767.67243929327800,1292.39709581198000
CEFX,USD,2010-12-23,768.67423910460800,1294.08365260428000
CEFX,USD,2010-12-27,770.56148913394500,1297.26088853479000
CEFX,USD,2010-12-28,770.16965352902900,1296.60122280771000
CEFX,USD,2010-12-29,769.32080799020600,1300.88186442552000
CEFX,USD,2010-12-30,772.33733072656100,1305.98264901447000
CEFX,USD,2010-12-31,776.01362462919400,1312.19907266578000
CEFX,USD,2011-01-03,780.53255802425300,1319.84035630080000
CEFX,USD,2011-01-04,778.84702502016400,1316.99020679992000
CEFX,USD,2011-01-05,777.73014549082200,1315.10162103780000
CEFX,USD,2011-01-06,776.07635565280800,1312.30514759591000
CEFX,USD,2011-01-07,777.23374698065300,1314.26223672283000
CEFX,USD,2011-01-10,777.50058393589600,1314.71344427140000
CEFX,USD,2011-01-11,777.68784156400300,1315.86635337828000
CEFX,USD,2011-01-12,776.69426318555000,1315.39152218566000
CEFX,USD,2011-01-13,777.89953599686800,1317.62920918280000
CEFX,USD,2011-01-14,776.75585337832900,1315.69200578507000
CEFX,USD,2011-01-18,774.49425508272400,1311.92156635665000
CEFX,USD,2011-01-19,772.47068595680400,1308.88804438099000
CEFX,USD,2011-01-20,771.04405031955400,1307.56884607030000
CEFX,USD,2011-01-21,774.56406236321600,1313.53823015955000
CEFX,USD,2011-01-24,778.18285624073100,1319.67513262657000
CEFX,USD,2011-01-25,778.60518705470800,1320.39133893782000
CEFX,USD,2011-01-26,781.20516946268500,1324.80049817534000
CEFX,USD,2011-01-27,781.42824261560900,1325.22956192582000
CEFX,USD,2011-01-28,776.78391063774500,1317.35320719892000
CEFX,USD,2011-01-31,779.66406890877900,1322.23768753331000
CEFX,USD,2011-02-01,784.81172835336300,1331.11476174817000
CEFX,USD,2011-02-02,784.90190863752000,1331.73680653188000
CEFX,USD,2011-02-03,785.91461025147300,1333.45504928106000
CEFX,USD,2011-02-04,784.50116015743800,1331.05685978285000
CEFX,USD,2011-02-07,787.26564302518800,1335.77153076521000
CEFX,USD,2011-02-08,788.61982173442500,1338.45882044797000
CEFX,USD,2011-02-09,785.90210791329200,1334.77176975456000
CEFX,USD,2011-02-10,785.30806399821900,1333.94042243706000
CEFX,USD,2011-02-11,787.18432836449300,1339.80509675395000
CEFX,USD,2011-02-14,788.56089386700900,1342.14804161429000
CEFX,USD,2011-02-15,787.86655508963200,1341.02631907463000
CEFX,USD,2011-02-16,788.05585864049400,1345.10431025491000
CEFX,USD,2011-02-17,789.06613017360200,1346.98157191119000
CEFX,USD,2011-02-18,790.03636863835500,1348.63782514828000
CEFX,USD,2011-02-22,781.00528013666000,1333.22123416698000
CEFX,USD,2011-02-23,780.90186794411600,1333.04470356664000
CEFX,USD,2011-02-24,780.92063320960700,1333.12783966322000
CEFX,USD,2011-02-25,785.77861524218800,1341.42101417649000
CEFX,USD,2011-02-28,788.43139810646800,1345.94964172014000
CEFX,USD,2011-03-01,787.45652125070700,1344.43350268629000
CEFX,USD,2011-03-02,788.82287880611600,1347.23849334458000
CEFX,USD,2011-03-03,791.45378996191800,1351.73185285138000
CEFX,USD,2011-03-04,789.67112694939300,1348.68722484215000
CEFX,USD,2011-03-07,788.79836015980500,1347.19661770303000
CEFX,USD,2011-03-08,791.06946329243500,1351.46272468371000
CEFX,USD,2011-03-09,789.51552249339200,1349.65116659056000
CEFX,USD,2011-03-10,785.47616928894600,1342.77040049650000
CEFX,USD,2011-03-11,783.92020685405800,1346.68932085612000
CEFX,USD,2011-03-14,780.94554933091800,1341.57918402766000
CEFX,USD,2011-03-15,776.50770252232600,1334.07069579592000
CEFX,USD,2011-03-16,768.72665112739100,1321.33509255868000
CEFX,USD,2011-03-17,772.30881887317900,1328.82333215797000
CEFX,USD,2011-03-18,774.78569608111200,1333.08501109308000
CEFX,USD,2011-03-21,780.77351381782000,1343.50248501470000
CEFX,USD,2011-03-22,780.67554011928400,1345.11950701181000
CEFX,USD,2011-03-23,783.00871129765500,1349.13960742989000
CEFX,USD,2011-03-24,784.34156369956800,1351.43613866937000
CEFX,USD,2011-03-25,786.93100334312000,1356.10169576154000
CEFX,USD,2011-03-28,785.69568512174100,1353.97289777582000
CEFX,USD,2011-03-29,786.71615557004300,1355.87096448008000
CEFX,USD,2011-03-30,787.57712137621500,1357.35480147737000
CEFX,USD,2011-03-31,786.92480607303900,1356.23056451719000
CEFX,USD,2011-04-01,788.44644011494300,1359.49975716704000
CEFX,USD,2011-04-04,787.79239446244800,1358.37200154471000
CEFX,USD,2011-04-05,789.83675672668200,1361.89704758510000
CEFX,USD,2011-04-06,790.72398651247900,1363.88705569906000
CEFX,USD,2011-04-07,790.10759830166700,1363.70110404465000
CEFX,USD,2011-04-08,788.76508120333600,1361.38396135025000
CEFX,USD,2011-04-11,785.66892781987800,1356.55625550315000
CEFX,USD,2011-04-12,783.93439804295100,1353.63540741241000
CEFX,USD,2011-04-13,783.56259972662100,1354.65632090329000
CEFX,USD,2011-04-14,784.87876794945100,1356.93176845917000
CEFX,USD,2011-04-15,785.21661579603500,1357.51585417362000
CEFX,USD,2011-04-18,783.76345183283300,1355.02456863355000
CEFX,USD,2011-04-19,786.16458383838600,1360.84522403220000
CEFX,USD,2011-04-20,789.57571415276300,1366.89677640621000
CEFX,USD,2011-04-21,792.83791197133900,1372.54422427255000
CEFX,USD,2011-04-25,791.89472067244200,1370.91139144489000
CEFX,USD,2011-04-26,794.30515623827100,1375.08428651449000
CEFX,USD,2011-04-27,794.62744478141200,1375.69170834122000
CEFX,USD,2011-04-28,795.21293161178700,1376.70532721782000
CEFX,USD,2011-04-29,798.10928298184800,1381.71960981075000
CEFX,USD,2011-05-02,800.11598902786100,1385.36484855868000
CEFX,USD,2011-05-03,799.73115071416500,1384.69851832721000
CEFX,USD,2011-05-04,797.63293620978100,1381.52764861661000
CEFX,USD,2011-05-05,793.91856455610000,1375.09422930323000
CEFX,USD,2011-05-06,796.76821744817400,1380.12247323918000
CEFX,USD,2011-05-09,799.50651356156000,1385.13939231720000
CEFX,USD,2011-05-10,803.09453714254400,1392.20895950572000
CEFX,USD,2011-05-11,800.36214838156100,1388.22779224479000
CEFX,USD,2011-05-12,802.59114310632600,1394.01415415050000
CEFX,USD,2011-05-13,801.48759013936800,1392.27747892382000
CEFX,USD,2011-05-16,800.69014795263400,1390.89222878271000
CEFX,USD,2011-05-17,798.42148045956300,1387.03650608955000
CEFX,USD,2011-05-18,801.97434997489500,1393.63168041539000
CEFX,USD,2011-05-19,803.28341029691200,1396.00774495821000
CEFX,USD,2011-05-20,801.31477151714300,1396.42431121392000
CEFX,USD,2011-05-23,798.09366356787600,1390.81099468803000
CEFX,USD,2011-05-24,799.43219921339700,1393.14361575439000
CEFX,USD,2011-05-25,801.54210012215200,1396.82046913082000
CEFX,USD,2011-05-26,803.54237983508100,1400.35610040323000
CEFX,USD,2011-05-27,806.02740676646000,1404.68682733232000
CEFX,USD,2011-05-31,809.28565565030800,1410.36507009292000
CEFX,USD,2011-06-01,806.40276220867000,1405.97835522412000
CEFX,USD,2011-06-02,805.75099059945800,1404.84197918717000
CEFX,USD,2011-06-03,802.76098631178800,1399.62885057762000
CEFX,USD,2011-06-06,799.52220228767200,1393.98196982701000
CEFX,USD,2011-06-07,801.17376285170200,1396.89102976856000
CEFX,USD,2011-06-08,797.59644675413200,1391.31788986260000
CEFX,USD,2011-06-09,799.28988661736400,1394.80808633020000
CEFX,USD,2011-06-10,791.97054209179300,1382.03539759507000
CEFX,USD,2011-06-13,781.94347524480100,1371.38262670317000
CEFX,USD,2011-06-14,788.10513666473400,1382.29788123420000
CEFX,USD,2011-06-15,779.54248932792900,1367.89012148597000
CEFX,USD,2011-06-16,776.03499101844300,1362.84405210127000
CEFX,USD,2011-06-17,777.99672488795100,1366.28917682735000
CEFX,USD,2011-06-20,779.93994178821600,1369.70178273445000
CEFX,USD,2011-06-21,785.26904446245400,1381.13315183505000
CEFX,USD,2011-06-22,787.17614596762100,1384.62646852639000
CEFX,USD,2011-06-23,788.03203748217100,1386.13196389907000
CEFX,USD,2011-06-24,785.99921526087200,1382.55627189184000
CEFX,USD,2011-06-27,788.04898657910200,1386.34194154709000
CEFX,USD,2011-06-28,792.47864979240800,1394.27126390472000
CEFX,USD,2011-06-29,794.29854653952500,1397.47315425021000
CEFX,USD,2011-06-30,797.51279398960300,1403.12823764696000
CEFX,USD,2011-07-01,801.08712498500400,1410.07059902798000
CEFX,USD,2011-07-05,800.40652202291800,1408.87260420754000
CEFX,USD,2011-07-06,799.94069656547700,1408.51209956872000
CEFX,USD,2011-07-07,804.04604507656700,1416.58624950013000
CEFX,USD,2011-07-08,802.04726734553300,1413.08758137488000
CEFX,USD,2011-07-11,796.87633423520500,1404.16102263937000
CEFX,USD,2011-07-12,796.20920875310800,1403.29881956792000
CEFX,USD,2011-07-13,794.58258194094900,1402.18648076454000
CEFX,USD,2011-07-14,792.10114577779300,1397.80753221981000
CEFX,USD,2011-07-15,793.42821300250300,1400.14938536867000
CEFX,USD,2011-07-18,788.32953584142800,1391.17326857620000
CEFX,USD,2011-07-19,792.21324343287100,1398.10783711530000
CEFX,USD,2011-07-20,792.90210609460900,1401.19844879756000
CEFX,USD,2011-07-21,798.01310659077000,1410.23049186060000
CEFX,USD,2011-07-22,798.00747462879900,1410.22053918635000
CEFX,USD,2011-07-25,790.86093446290200,1397.59133702160000
CEFX,USD,2011-07-26,788.35757852354700,1393.16746371864000
CEFX,USD,2011-07-27,775.35097161927800,1370.22993282237000
